revenue_id,company_id,user_id,month,revenue_amount,is_recurring
REV-0023835,CTC-003,USR-004643,2024-03,255.88,False
REV-0023836,CTC-003,USR-004643,2024-04,308.57,True
REV-0023837,CTC-003,USR-004643,2024-05,289.27,True
REV-0023838,CTC-003,USR-004643,2024-06,265.11,True
REV-0023839,CTC-003,USR-004644,2024-03,327.22,False
REV-0023840,CTC-003,USR-004644,2024-03,225.51,True
REV-0023841,CTC-003,USR-004644,2024-04,367.82,True
REV-0023842,CTC-003,USR-004644,2024-05,168.53,True
REV-0023843,CTC-003,USR-004644,2024-06,166.51,True
REV-0023844,CTC-001,USR-004645,2024-03,164.12,False
REV-0023845,CTC-001,USR-004645,2024-04,102.88,True
REV-0023846,CTC-003,USR-004646,2024-03,133.21,False
REV-0023847,CTC-003,USR-004646,2024-04,183.59,True
REV-0023848,CTC-003,USR-004646,2024-05,120.16,True
REV-0023849,CTC-004,USR-004647,2024-03,211.61,False
REV-0023850,CTC-004,USR-004647,2024-04,162.89,True
REV-0023851,CTC-004,USR-004647,2024-05,173.33,True
REV-0023852,CTC-004,USR-004647,2024-06,67.95,True
REV-0023853,CTC-001,USR-004648,2024-03,220.5,False
REV-0023854,CTC-002,USR-004649,2024-03,55.84,False
REV-0023855,CTC-002,USR-004649,2024-04,117.3,True
REV-0023856,CTC-002,USR-004649,2024-05,84.07,True
REV-0023857,CTC-001,USR-004650,2024-03,110.69,False
REV-0023858,CTC-001,USR-004650,2024-04,124.21,True
REV-0023859,CTC-001,USR-004650,2024-05,117.12,True
REV-0023860,CTC-001,USR-004650,2024-06,238.36,True
REV-0023861,CTC-003,USR-004651,2024-03,247.6,False
REV-0023862,CTC-003,USR-004651,2024-04,356.31,True
REV-0023863,CTC-001,USR-004652,2024-03,96.73,False
REV-0023864,CTC-001,USR-004652,2024-04,57.7,True
REV-0023865,CTC-001,USR-004652,2024-05,145.51,True
REV-0023866,CTC-001,USR-004652,2024-06,189.09,True
REV-0023867,CTC-004,USR-004653,2024-03,148.47,False
REV-0023868,CTC-004,USR-004653,2024-04,170.53,True
REV-0023869,CTC-004,USR-004653,2024-05,165.02,True
REV-0023870,CTC-004,USR-004653,2024-06,238.98,True
REV-0023871,CTC-003,USR-004654,2024-03,99.11,False
REV-0023872,CTC-003,USR-004654,2024-04,177.36,True
REV-0023873,CTC-003,USR-004654,2024-05,396.17,True
REV-0023874,CTC-003,USR-004654,2024-06,124.93,True
REV-0023875,CTC-004,USR-004655,2024-03,85.2,False
REV-0023876,CTC-004,USR-004655,2024-04,231.01,True
REV-0023877,CTC-004,USR-004655,2024-05,245.25,True
REV-0023878,CTC-004,USR-004655,2024-06,209.28,True
REV-0023879,CTC-003,USR-004656,2024-03,281.57,False
REV-0023880,CTC-003,USR-004656,2024-04,401.38,True
REV-0023881,CTC-003,USR-004656,2024-05,386.83,True
REV-0023882,CTC-003,USR-004656,2024-06,144.52,True
REV-0023883,CTC-001,USR-004657,2024-03,200.17,False
REV-0023884,CTC-001,USR-004657,2024-04,104.44,True
REV-0023885,CTC-001,USR-004657,2024-05,73.74,True
REV-0023886,CTC-001,USR-004657,2024-06,104.17,True
REV-0023887,CTC-001,USR-004658,2024-03,158.15,False
REV-0023888,CTC-001,USR-004658,2024-04,52.57,True
REV-0023889,CTC-001,USR-004658,2024-05,156.61,True
REV-0023890,CTC-001,USR-004658,2024-06,83.84,True
REV-0023891,CTC-004,USR-004659,2024-03,147.28,False
REV-0023892,CTC-003,USR-004660,2024-03,235.91,False
REV-0023893,CTC-003,USR-004660,2024-04,350.52,True
REV-0023894,CTC-003,USR-004660,2024-05,98.6,True
REV-0023895,CTC-003,USR-004660,2024-05,130.85,True
REV-0023896,CTC-003,USR-004660,2024-06,259.15,True
REV-0023897,CTC-001,USR-004661,2024-03,105.46,False
REV-0023898,CTC-001,USR-004661,2024-04,215.03,True
REV-0023899,CTC-001,USR-004661,2024-05,232.38,True
REV-0023900,CTC-001,USR-004661,2024-06,202.24,True
REV-0023901,CTC-002,USR-004662,2024-03,83.2,False
REV-0023902,CTC-002,USR-004662,2024-04,150.04,True
REV-0023903,CTC-002,USR-004662,2024-05,122.71,True
REV-0023904,CTC-002,USR-004662,2024-06,108.77,True
REV-0023905,CTC-004,USR-004663,2024-03,177.78,False
REV-0023906,CTC-002,USR-004664,2024-03,38.61,False
REV-0023907,CTC-002,USR-004665,2024-03,133.06,False
REV-0023908,CTC-002,USR-004666,2024-03,71.28,False
REV-0023909,CTC-002,USR-004666,2024-04,51.83,True
REV-0023910,CTC-002,USR-004666,2024-05,126.82,True
REV-0023911,CTC-002,USR-004666,2024-06,90.03,True
REV-0023912,CTC-002,USR-004667,2024-03,137.35,False
REV-0023913,CTC-002,USR-004667,2024-04,92.86,True
REV-0023914,CTC-002,USR-004667,2024-05,101.05,True
REV-0023915,CTC-002,USR-004667,2024-06,142.56,True
REV-0023916,CTC-002,USR-004668,2024-03,76.11,False
REV-0023917,CTC-002,USR-004668,2024-04,88.31,True
REV-0023918,CTC-002,USR-004668,2024-05,107.22,True
REV-0023919,CTC-002,USR-004668,2024-06,34.79,True
REV-0023920,CTC-003,USR-004669,2024-03,189.57,False
REV-0023921,CTC-002,USR-004670,2024-03,133.56,False
REV-0023922,CTC-002,USR-004670,2024-04,35.33,True
REV-0023923,CTC-002,USR-004670,2024-05,50.44,True
REV-0023924,CTC-002,USR-004670,2024-06,145.83,True
REV-0023925,CTC-001,USR-004671,2024-03,171.58,False
REV-0023926,CTC-001,USR-004671,2024-04,61.44,True
REV-0023927,CTC-001,USR-004671,2024-05,90.05,True
REV-0023928,CTC-001,USR-004671,2024-06,126.02,True
REV-0023929,CTC-001,USR-004672,2024-03,153.7,False
REV-0023930,CTC-001,USR-004672,2024-04,55.6,True
REV-0023931,CTC-001,USR-004672,2024-05,137.46,True
REV-0023932,CTC-001,USR-004672,2024-06,116.31,True
REV-0023933,CTC-001,USR-004673,2024-03,136.12,False
REV-0023934,CTC-001,USR-004673,2024-04,108.99,True
REV-0023935,CTC-001,USR-004673,2024-05,67.75,True
REV-0023936,CTC-001,USR-004673,2024-06,209.24,True
REV-0023937,CTC-001,USR-004674,2024-03,224.38,False
REV-0023938,CTC-001,USR-004674,2024-04,230.83,True
REV-0023939,CTC-001,USR-004674,2024-05,77.14,True
REV-0023940,CTC-001,USR-004674,2024-06,134.87,True
REV-0023941,CTC-003,USR-004675,2024-03,223.99,False
REV-0023942,CTC-003,USR-004675,2024-04,146.64,True
REV-0023943,CTC-003,USR-004675,2024-05,261.61,True
REV-0023944,CTC-001,USR-004676,2024-03,65.37,False
REV-0023945,CTC-001,USR-004677,2024-03,92.27,False
REV-0023946,CTC-003,USR-004678,2024-03,207.45,False
REV-0023947,CTC-003,USR-004678,2024-04,84.81,True
REV-0023948,CTC-003,USR-004678,2024-05,92.58,True
REV-0023949,CTC-003,USR-004678,2024-06,129.5,True
REV-0023950,CTC-003,USR-004679,2024-03,301.02,False
REV-0023951,CTC-003,USR-004679,2024-04,264.85,True
REV-0023952,CTC-003,USR-004679,2024-05,306.62,True
REV-0023953,CTC-001,USR-004680,2024-03,62.5,False
REV-0023954,CTC-001,USR-004680,2024-04,206.61,True
REV-0023955,CTC-001,USR-004680,2024-05,133.51,True
REV-0023956,CTC-001,USR-004680,2024-06,67.58,True
REV-0023957,CTC-004,USR-004681,2024-03,278.96,False
REV-0023958,CTC-004,USR-004681,2024-04,102.54,True
REV-0023959,CTC-004,USR-004681,2024-05,123.0,True
REV-0023960,CTC-004,USR-004681,2024-06,292.22,True
REV-0023961,CTC-004,USR-004682,2024-03,202.11,False
REV-0023962,CTC-004,USR-004682,2024-04,180.37,True
REV-0023963,CTC-004,USR-004682,2024-05,243.94,True
REV-0023964,CTC-004,USR-004682,2024-06,192.4,True
REV-0023965,CTC-002,USR-004683,2024-03,118.23,False
REV-0023966,CTC-002,USR-004683,2024-04,82.46,True
REV-0023967,CTC-002,USR-004683,2024-05,101.7,True
REV-0023968,CTC-004,USR-004684,2024-03,223.83,False
REV-0023969,CTC-002,USR-004685,2024-03,110.8,False
REV-0023970,CTC-002,USR-004685,2024-04,129.64,True
REV-0023971,CTC-001,USR-004686,2024-03,167.62,False
REV-0023972,CTC-001,USR-004686,2024-04,87.51,True
REV-0023973,CTC-001,USR-004686,2024-05,134.37,True
REV-0023974,CTC-001,USR-004686,2024-06,55.62,True
REV-0023975,CTC-004,USR-004687,2024-03,190.97,False
REV-0023976,CTC-001,USR-004688,2024-03,80.03,False
REV-0023977,CTC-001,USR-004688,2024-04,142.65,True
REV-0023978,CTC-001,USR-004688,2024-05,79.21,True
REV-0023979,CTC-001,USR-004688,2024-06,72.19,True
REV-0023980,CTC-001,USR-004689,2024-03,105.3,False
REV-0023981,CTC-001,USR-004689,2024-04,155.37,True
REV-0023982,CTC-001,USR-004689,2024-05,134.54,True
REV-0023983,CTC-001,USR-004689,2024-06,212.09,True
REV-0023984,CTC-002,USR-004690,2024-03,151.72,False
REV-0023985,CTC-002,USR-004690,2024-04,149.19,True
REV-0023986,CTC-002,USR-004690,2024-05,151.7,True
REV-0023987,CTC-002,USR-004690,2024-06,129.9,True
REV-0023988,CTC-002,USR-004691,2024-03,41.45,False
REV-0023989,CTC-002,USR-004691,2024-04,116.38,True
REV-0023990,CTC-002,USR-004692,2024-03,110.14,False
REV-0023991,CTC-002,USR-004692,2024-04,126.95,True
REV-0023992,CTC-002,USR-004692,2024-05,119.34,True
REV-0023993,CTC-002,USR-004692,2024-06,119.77,True
REV-0023994,CTC-001,USR-004693,2024-03,203.9,False
REV-0023995,CTC-001,USR-004693,2024-04,152.16,True
REV-0023996,CTC-001,USR-004693,2024-05,71.93,True
REV-0023997,CTC-001,USR-004693,2024-06,163.78,True
REV-0023998,CTC-001,USR-004694,2024-03,228.43,False
REV-0023999,CTC-001,USR-004694,2024-04,143.42,True
REV-0024000,CTC-001,USR-004695,2024-03,187.96,False
REV-0024001,CTC-003,USR-004696,2024-03,284.75,False
REV-0024002,CTC-003,USR-004696,2024-04,124.08,True
REV-0024003,CTC-003,USR-004696,2024-05,312.07,True
REV-0024004,CTC-003,USR-004696,2024-06,388.6,True
REV-0024005,CTC-001,USR-004697,2024-03,182.66,False
REV-0024006,CTC-001,USR-004697,2024-04,151.87,True
REV-0024007,CTC-001,USR-004697,2024-05,134.29,True
REV-0024008,CTC-001,USR-004697,2024-06,197.31,True
REV-0024009,CTC-004,USR-004698,2024-03,135.14,False
REV-0024010,CTC-004,USR-004699,2024-03,255.04,False
REV-0024011,CTC-001,USR-004700,2024-03,76.12,False
REV-0024012,CTC-001,USR-004700,2024-04,235.39,True
REV-0024013,CTC-001,USR-004700,2024-05,66.4,True
REV-0024014,CTC-001,USR-004700,2024-06,61.01,True
REV-0024015,CTC-001,USR-004701,2024-03,140.09,False
REV-0024016,CTC-004,USR-004702,2024-03,249.05,False
REV-0024017,CTC-004,USR-004702,2024-04,138.7,True
REV-0024018,CTC-004,USR-004702,2024-05,249.73,True
REV-0024019,CTC-004,USR-004702,2024-06,216.86,True
REV-0024020,CTC-004,USR-004703,2024-03,196.14,False
REV-0024021,CTC-003,USR-004704,2024-03,100.49,False
REV-0024022,CTC-003,USR-004704,2024-04,306.16,True
REV-0024023,CTC-003,USR-004704,2024-05,194.94,True
REV-0024024,CTC-002,USR-004705,2024-03,78.28,False
REV-0024025,CTC-002,USR-004705,2024-04,158.93,True
REV-0024026,CTC-002,USR-004705,2024-05,89.52,True
REV-0024027,CTC-002,USR-004705,2024-06,125.01,True
REV-0024028,CTC-004,USR-004706,2024-03,329.41,False
REV-0024029,CTC-004,USR-004707,2024-03,122.55,False
REV-0024030,CTC-004,USR-004707,2024-04,249.42,True
REV-0024031,CTC-004,USR-004707,2024-05,245.53,True
REV-0024032,CTC-004,USR-004707,2024-06,111.27,True
REV-0024033,CTC-003,USR-004708,2024-03,122.52,False
REV-0024034,CTC-003,USR-004708,2024-04,92.51,True
REV-0024035,CTC-003,USR-004708,2024-05,294.42,True
REV-0024036,CTC-003,USR-004708,2024-06,201.01,True
REV-0024037,CTC-002,USR-004709,2024-03,83.77,False
REV-0024038,CTC-002,USR-004709,2024-04,144.46,True
REV-0024039,CTC-002,USR-004709,2024-05,82.25,True
REV-0024040,CTC-003,USR-004710,2024-03,184.41,False
REV-0024041,CTC-003,USR-004710,2024-03,381.9,True
REV-0024042,CTC-003,USR-004710,2024-04,142.82,True
REV-0024043,CTC-003,USR-004710,2024-05,192.68,True
REV-0024044,CTC-003,USR-004710,2024-06,315.95,True
REV-0024045,CTC-001,USR-004711,2024-03,139.04,False
REV-0024046,CTC-001,USR-004711,2024-04,194.67,True
REV-0024047,CTC-001,USR-004711,2024-05,153.05,True
REV-0024048,CTC-003,USR-004712,2024-03,387.92,False
REV-0024049,CTC-003,USR-004712,2024-04,272.61,True
REV-0024050,CTC-003,USR-004712,2024-05,87.85,True
REV-0024051,CTC-003,USR-004712,2024-06,398.14,True
REV-0024052,CTC-002,USR-004713,2024-03,80.87,False
REV-0024053,CTC-002,USR-004713,2024-04,89.78,True
REV-0024054,CTC-002,USR-004714,2024-03,123.9,False
REV-0024055,CTC-002,USR-004714,2024-04,123.9,True
REV-0024056,CTC-002,USR-004714,2024-05,54.34,True
REV-0024057,CTC-002,USR-004714,2024-06,94.27,True
REV-0024058,CTC-003,USR-004715,2024-03,167.67,False
REV-0024059,CTC-003,USR-004715,2024-04,320.66,True
REV-0024060,CTC-003,USR-004715,2024-05,119.96,True
REV-0024061,CTC-003,USR-004716,2024-03,259.35,False
REV-0024062,CTC-003,USR-004716,2024-04,108.67,True
REV-0024063,CTC-003,USR-004716,2024-05,317.17,True
REV-0024064,CTC-003,USR-004716,2024-06,284.91,True
REV-0024065,CTC-001,USR-004717,2024-03,177.0,False
REV-0024066,CTC-001,USR-004717,2024-04,212.74,True
REV-0024067,CTC-001,USR-004717,2024-05,224.44,True
REV-0024068,CTC-001,USR-004717,2024-06,67.15,True
REV-0024069,CTC-004,USR-004718,2024-03,248.2,False
REV-0024070,CTC-004,USR-004718,2024-04,262.78,True
REV-0024071,CTC-004,USR-004718,2024-05,301.43,True
REV-0024072,CTC-004,USR-004718,2024-06,141.87,True
REV-0024073,CTC-001,USR-004719,2024-03,223.12,False
REV-0024074,CTC-002,USR-004720,2024-03,132.96,False
REV-0024075,CTC-002,USR-004720,2024-04,45.64,True
REV-0024076,CTC-002,USR-004720,2024-05,52.84,True
REV-0024077,CTC-002,USR-004720,2024-06,164.77,True
REV-0024078,CTC-002,USR-004721,2024-03,37.16,False
REV-0024079,CTC-003,USR-004722,2024-03,196.89,False
REV-0024080,CTC-003,USR-004722,2024-04,269.8,True
REV-0024081,CTC-003,USR-004722,2024-05,334.38,True
REV-0024082,CTC-003,USR-004722,2024-06,244.54,True
REV-0024083,CTC-004,USR-004723,2024-03,247.22,False
REV-0024084,CTC-004,USR-004723,2024-04,133.89,True
REV-0024085,CTC-004,USR-004723,2024-05,79.75,True
REV-0024086,CTC-004,USR-004723,2024-06,239.66,True
REV-0024087,CTC-004,USR-004724,2024-03,230.37,False
REV-0024088,CTC-004,USR-004724,2024-03,225.49,True
REV-0024089,CTC-004,USR-004724,2024-04,291.11,True
REV-0024090,CTC-004,USR-004724,2024-05,194.6,True
REV-0024091,CTC-004,USR-004724,2024-06,171.01,True
REV-0024092,CTC-001,USR-004725,2024-03,227.41,False
REV-0024093,CTC-001,USR-004725,2024-04,123.97,True
REV-0024094,CTC-001,USR-004725,2024-05,101.49,True
REV-0024095,CTC-001,USR-004725,2024-06,234.78,True
REV-0024096,CTC-002,USR-004726,2024-03,159.09,False
REV-0024097,CTC-002,USR-004726,2024-04,133.0,True
REV-0024098,CTC-002,USR-004726,2024-05,58.92,True
REV-0024099,CTC-002,USR-004726,2024-06,41.51,True
REV-0024100,CTC-003,USR-004727,2024-03,305.71,False
REV-0024101,CTC-003,USR-004727,2024-04,365.43,True
REV-0024102,CTC-003,USR-004727,2024-05,244.61,True
REV-0024103,CTC-003,USR-004727,2024-06,172.65,True
REV-0024104,CTC-001,USR-004728,2024-03,147.66,False
REV-0024105,CTC-001,USR-004728,2024-04,210.58,True
REV-0024106,CTC-001,USR-004728,2024-05,205.79,True
REV-0024107,CTC-004,USR-004729,2024-03,253.74,False
REV-0024108,CTC-004,USR-004729,2024-04,168.37,True
REV-0024109,CTC-004,USR-004729,2024-05,268.01,True
REV-0024110,CTC-004,USR-004729,2024-06,163.24,True
REV-0024111,CTC-003,USR-004730,2024-03,280.4,False
REV-0024112,CTC-003,USR-004730,2024-04,111.06,True
REV-0024113,CTC-003,USR-004730,2024-05,335.65,True
REV-0024114,CTC-003,USR-004730,2024-06,282.46,True
REV-0024115,CTC-003,USR-004731,2024-03,204.57,False
REV-0024116,CTC-003,USR-004731,2024-04,307.43,True
REV-0024117,CTC-003,USR-004731,2024-05,278.2,True
REV-0024118,CTC-003,USR-004731,2024-06,284.8,True
REV-0024119,CTC-003,USR-004732,2024-03,156.32,False
REV-0024120,CTC-003,USR-004733,2024-03,292.7,False
REV-0024121,CTC-002,USR-004734,2024-03,165.78,False
REV-0024122,CTC-004,USR-004735,2024-03,329.06,False
REV-0024123,CTC-004,USR-004735,2024-04,183.18,True
REV-0024124,CTC-004,USR-004735,2024-05,222.6,True
REV-0024125,CTC-004,USR-004735,2024-06,284.64,True
REV-0024126,CTC-004,USR-004736,2024-03,85.11,False
REV-0024127,CTC-004,USR-004736,2024-04,314.59,True
REV-0024128,CTC-004,USR-004736,2024-05,251.56,True
REV-0024129,CTC-004,USR-004736,2024-06,137.87,True
REV-0024130,CTC-004,USR-004737,2024-03,99.34,False
REV-0024131,CTC-004,USR-004737,2024-04,134.91,True
REV-0024132,CTC-004,USR-004737,2024-05,119.96,True
REV-0024133,CTC-004,USR-004737,2024-06,143.32,True
REV-0024134,CTC-002,USR-004738,2024-03,166.6,False
REV-0024135,CTC-002,USR-004738,2024-03,63.93,True
REV-0024136,CTC-002,USR-004738,2024-04,77.65,True
REV-0024137,CTC-004,USR-004739,2024-03,283.85,False
REV-0024138,CTC-002,USR-004740,2024-03,104.61,False
REV-0024139,CTC-002,USR-004740,2024-04,69.92,True
REV-0024140,CTC-001,USR-004741,2024-03,130.4,False
REV-0024141,CTC-001,USR-004741,2024-04,231.93,True
REV-0024142,CTC-001,USR-004741,2024-05,75.47,True
REV-0024143,CTC-001,USR-004741,2024-06,202.55,True
REV-0024144,CTC-004,USR-004742,2024-03,267.83,False
REV-0024145,CTC-004,USR-004742,2024-04,242.41,True
REV-0024146,CTC-004,USR-004742,2024-05,313.36,True
REV-0024147,CTC-004,USR-004742,2024-06,130.41,True
REV-0024148,CTC-002,USR-004743,2024-03,76.5,False
REV-0024149,CTC-002,USR-004743,2024-04,160.73,True
REV-0024150,CTC-002,USR-004743,2024-05,122.29,True
REV-0024151,CTC-002,USR-004743,2024-06,112.41,True
REV-0024152,CTC-002,USR-004744,2024-03,66.21,False
REV-0024153,CTC-001,USR-004745,2024-03,71.43,False
REV-0024154,CTC-001,USR-004745,2024-04,93.64,True
REV-0024155,CTC-001,USR-004745,2024-05,111.01,True
REV-0024156,CTC-001,USR-004745,2024-06,184.08,True
REV-0024157,CTC-003,USR-004746,2024-03,360.44,False
REV-0024158,CTC-003,USR-004746,2024-04,192.45,True
REV-0024159,CTC-003,USR-004746,2024-05,290.43,True
REV-0024160,CTC-002,USR-004747,2024-03,146.69,False
REV-0024161,CTC-002,USR-004747,2024-04,98.78,True
REV-0024162,CTC-002,USR-004747,2024-05,158.31,True
REV-0024163,CTC-003,USR-004748,2024-03,189.13,False
REV-0024164,CTC-001,USR-004749,2024-03,182.76,False
REV-0024165,CTC-001,USR-004749,2024-04,236.7,True
REV-0024166,CTC-001,USR-004749,2024-05,223.12,True
REV-0024167,CTC-001,USR-004749,2024-06,206.76,True
REV-0024168,CTC-002,USR-004750,2024-03,86.12,False
REV-0024169,CTC-002,USR-004750,2024-04,113.1,True
REV-0024170,CTC-002,USR-004751,2024-03,39.48,False
REV-0024171,CTC-002,USR-004751,2024-04,169.69,True
REV-0024172,CTC-002,USR-004751,2024-05,79.87,True
REV-0024173,CTC-002,USR-004751,2024-06,123.2,True
REV-0024174,CTC-002,USR-004752,2024-03,144.88,False
REV-0024175,CTC-002,USR-004752,2024-03,99.87,True
REV-0024176,CTC-002,USR-004752,2024-04,59.16,True
REV-0024177,CTC-002,USR-004752,2024-05,159.14,True
REV-0024178,CTC-002,USR-004752,2024-06,46.61,True
REV-0024179,CTC-001,USR-004753,2024-03,161.18,False
REV-0024180,CTC-003,USR-004754,2024-03,284.19,False
REV-0024181,CTC-003,USR-004754,2024-04,205.13,True
REV-0024182,CTC-003,USR-004754,2024-05,365.98,True
REV-0024183,CTC-003,USR-004754,2024-06,311.89,True
REV-0024184,CTC-002,USR-004755,2024-03,96.33,False
REV-0024185,CTC-002,USR-004755,2024-04,54.92,True
REV-0024186,CTC-002,USR-004755,2024-05,166.2,True
REV-0024187,CTC-002,USR-004755,2024-06,83.26,True
REV-0024188,CTC-004,USR-004756,2024-03,199.33,False
REV-0024189,CTC-004,USR-004756,2024-04,299.79,True
REV-0024190,CTC-004,USR-004756,2024-05,97.72,True
REV-0024191,CTC-004,USR-004756,2024-06,196.06,True
REV-0024192,CTC-004,USR-004757,2024-03,132.05,False
REV-0024193,CTC-004,USR-004757,2024-04,102.71,True
REV-0024194,CTC-003,USR-004758,2024-03,136.73,False
REV-0024195,CTC-003,USR-004758,2024-04,166.92,True
REV-0024196,CTC-003,USR-004758,2024-05,262.67,True
REV-0024197,CTC-001,USR-004759,2024-03,91.46,False
REV-0024198,CTC-001,USR-004759,2024-04,116.56,True
REV-0024199,CTC-001,USR-004759,2024-05,121.95,True
REV-0024200,CTC-001,USR-004759,2024-06,156.05,True
REV-0024201,CTC-004,USR-004760,2024-03,106.77,False
REV-0024202,CTC-004,USR-004760,2024-04,229.21,True
REV-0024203,CTC-004,USR-004760,2024-05,252.88,True
REV-0024204,CTC-004,USR-004760,2024-06,96.25,True
REV-0024205,CTC-002,USR-004761,2024-03,146.19,False
REV-0024206,CTC-001,USR-004762,2024-03,158.76,False
REV-0024207,CTC-003,USR-004763,2024-03,226.6,False
REV-0024208,CTC-002,USR-004764,2024-03,113.47,False
REV-0024209,CTC-002,USR-004764,2024-04,154.42,True
REV-0024210,CTC-002,USR-004764,2024-05,53.15,True
REV-0024211,CTC-002,USR-004764,2024-06,49.26,True
REV-0024212,CTC-001,USR-004765,2024-03,59.47,False
REV-0024213,CTC-001,USR-004765,2024-04,55.02,True
REV-0024214,CTC-001,USR-004765,2024-05,111.12,True
REV-0024215,CTC-001,USR-004765,2024-06,114.98,True
REV-0024216,CTC-003,USR-004766,2024-03,192.76,False
REV-0024217,CTC-003,USR-004766,2024-04,361.29,True
REV-0024218,CTC-003,USR-004766,2024-05,371.67,True
REV-0024219,CTC-003,USR-004766,2024-06,322.03,True
REV-0024220,CTC-004,USR-004767,2024-03,280.9,False
REV-0024221,CTC-004,USR-004767,2024-04,274.31,True
REV-0024222,CTC-004,USR-004767,2024-05,300.86,True
REV-0024223,CTC-004,USR-004767,2024-06,116.16,True
REV-0024224,CTC-001,USR-004768,2024-03,63.58,False
REV-0024225,CTC-001,USR-004768,2024-04,203.85,True
REV-0024226,CTC-001,USR-004768,2024-05,210.06,True
REV-0024227,CTC-004,USR-004769,2024-03,228.8,False
REV-0024228,CTC-004,USR-004769,2024-04,84.09,True
REV-0024229,CTC-004,USR-004769,2024-05,119.13,True
REV-0024230,CTC-004,USR-004769,2024-06,323.83,True
REV-0024231,CTC-001,USR-004770,2024-03,189.08,False
REV-0024232,CTC-001,USR-004770,2024-04,194.83,True
REV-0024233,CTC-001,USR-004770,2024-05,193.64,True
REV-0024234,CTC-001,USR-004770,2024-06,164.76,True
REV-0024235,CTC-001,USR-004771,2024-03,80.77,False
REV-0024236,CTC-001,USR-004771,2024-04,109.48,True
REV-0024237,CTC-001,USR-004771,2024-05,196.16,True
REV-0024238,CTC-001,USR-004771,2024-06,194.63,True
REV-0024239,CTC-002,USR-004772,2024-03,128.9,False
REV-0024240,CTC-002,USR-004772,2024-04,169.24,True
REV-0024241,CTC-002,USR-004772,2024-05,51.3,True
REV-0024242,CTC-002,USR-004772,2024-06,156.51,True
REV-0024243,CTC-004,USR-004773,2024-03,100.85,False
REV-0024244,CTC-004,USR-004773,2024-04,179.11,True
REV-0024245,CTC-004,USR-004773,2024-05,124.29,True
REV-0024246,CTC-004,USR-004773,2024-06,299.07,True
REV-0024247,CTC-002,USR-004774,2024-03,94.99,False
REV-0024248,CTC-001,USR-004775,2024-03,127.86,False
REV-0024249,CTC-001,USR-004775,2024-04,185.74,True
REV-0024250,CTC-001,USR-004775,2024-05,120.23,True
REV-0024251,CTC-003,USR-004776,2024-03,127.35,False
REV-0024252,CTC-003,USR-004776,2024-04,296.07,True
REV-0024253,CTC-003,USR-004776,2024-05,215.79,True
REV-0024254,CTC-004,USR-004777,2024-03,88.71,False
REV-0024255,CTC-004,USR-004777,2024-04,130.22,True
REV-0024256,CTC-003,USR-004778,2024-03,269.1,False
REV-0024257,CTC-003,USR-004778,2024-04,347.49,True
REV-0024258,CTC-003,USR-004778,2024-05,306.96,True
REV-0024259,CTC-003,USR-004778,2024-06,342.66,True
REV-0024260,CTC-004,USR-004779,2024-03,314.82,False
REV-0024261,CTC-004,USR-004779,2024-04,223.13,True
REV-0024262,CTC-003,USR-004780,2024-03,261.24,False
REV-0024263,CTC-003,USR-004780,2024-04,361.96,True
REV-0024264,CTC-003,USR-004780,2024-05,241.54,True
REV-0024265,CTC-004,USR-004781,2024-03,87.19,False
REV-0024266,CTC-001,USR-004782,2024-03,61.56,False
REV-0024267,CTC-001,USR-004782,2024-04,103.89,True
REV-0024268,CTC-001,USR-004782,2024-05,100.98,True
REV-0024269,CTC-001,USR-004782,2024-06,91.45,True
REV-0024270,CTC-004,USR-004783,2024-03,254.4,False
REV-0024271,CTC-004,USR-004783,2024-04,322.71,True
REV-0024272,CTC-004,USR-004783,2024-05,173.14,True
REV-0024273,CTC-004,USR-004783,2024-05,107.44,True
REV-0024274,CTC-004,USR-004783,2024-06,70.22,True
REV-0024275,CTC-004,USR-004784,2024-03,102.52,False
REV-0024276,CTC-002,USR-004785,2024-03,142.15,False
REV-0024277,CTC-002,USR-004785,2024-04,57.15,True
REV-0024278,CTC-002,USR-004785,2024-05,112.41,True
REV-0024279,CTC-002,USR-004785,2024-06,113.02,True
REV-0024280,CTC-001,USR-004786,2024-03,186.73,False
REV-0024281,CTC-002,USR-004787,2024-03,96.77,False
REV-0024282,CTC-002,USR-004787,2024-04,97.33,True
REV-0024283,CTC-002,USR-004787,2024-05,40.35,True
REV-0024284,CTC-002,USR-004787,2024-06,131.63,True
REV-0024285,CTC-003,USR-004788,2024-03,281.22,False
REV-0024286,CTC-003,USR-004788,2024-04,97.93,True
REV-0024287,CTC-003,USR-004788,2024-05,315.36,True
REV-0024288,CTC-003,USR-004788,2024-06,147.91,True
REV-0024289,CTC-003,USR-004789,2024-03,116.61,False
REV-0024290,CTC-003,USR-004789,2024-04,88.33,True
REV-0024291,CTC-003,USR-004789,2024-05,85.7,True
REV-0024292,CTC-003,USR-004789,2024-06,116.55,True
REV-0024293,CTC-001,USR-004790,2024-03,121.1,False
REV-0024294,CTC-001,USR-004790,2024-04,76.71,True
REV-0024295,CTC-001,USR-004790,2024-05,96.08,True
REV-0024296,CTC-001,USR-004790,2024-06,233.92,True
REV-0024297,CTC-002,USR-004791,2024-03,58.72,False
REV-0024298,CTC-002,USR-004791,2024-04,161.3,True
REV-0024299,CTC-002,USR-004791,2024-05,166.09,True
